Using Alchemy ID: xtqZkHA_Jd6helZbZwqBNqm7UaaKAVW_
Fetched 5853 pools (4.2s). 
0xe1f48d9c0217200425355ca8f9db38acb25bffc5	8_1857	0.00
0x06d0e50633790b23c3ee8570d59d7b2426539a64	YELD	3.43
0x8a953cfe442c5e8855cc6c61b1293fa648bae472	PolyDoge	0.00
0xd0f3121a190d85de0ab6131f2bcecdbfcfb38891	YELD	0.00
0x9c2c5fd7b07e95ee044ddeba0e97a665f142394f	1INCH	0.51
0x1c144b730be17d89c35291f7dab557fcdf4b536d	GUICEPOP	5.25
0x9af3b7dc29d3c4b1a5731408b6a9656fa7ac3b72	PUSD	0.99
0xa1ab4546fcb0167752c1b4b80646af3acfbb49f8	XMT	0.01
0xe06bd4f5aac8d0aa337d13ec88db6defc6eaeefe	IXT	0.30
0xf647afa0da0e99f887d07da8d1a2db433cd5e1e7	PORVOS	1.11
0xfdde616084427f0a231d0664a985e1f820e34693	bDIGG	508437.75
0x0f9f54202446a4d8be9b8dfb03dffa90ed120d01	EP	0.00
0xd125443f38a69d776177c2b9c041f462936f8218	FBX	0.34
0x50b728d8d964fd00c2d0aad81718b71311fef68a	SNX	1.92
0xe56f260e160a26e6ace16b3b4d8673573876e33f	PAPU	0.00
0xa607a2f8aa5fc9c7c71576eefe141a23c13963cb	YELD	3.32
0x59fe965a8355b20bc6b87c0473f2845098a2b281	mCYNS	0.00
0x92117c2aacec7780f05c00f96277e600b62fc5e6	mCYN	0.00
0xb2f9cb02f129bdeda4bf2569596816f884127763	PADI	0.00
0xc63f5466325f475d4b86e80bc241911c8b773e61	KUJI	0.04
0xc8c0b377f9f164bdb008c0e9fa57a3d9da2dabcd	WP	0.00
0x8fd0195469b51a935dc3c48617ced6b400e38c9c	C4C	0.00
0xd10852df03ea8b8af0cc0b09cac3f7dbb15e0433	FLUX	589.22
0x716bce7e6807c16e0955a87f0ba1879595d976d8	TitanDAI	15348052771563236.00
0xd86b5923f3ad7b585ed81b448170ae026c65ae9a	IRON	0.99
0xc56d17dd519e5eb43a19c9759b5d5372115220bd	MOON	0.00
0xb8407211a6e89c34ddea4774e1c3c557f6b26e27	pHIVE	0.90
0x7ceb23fd6bc0add59e62ac25578270cff1b9f619	WETH	1270.22
0x4c1741a5f742951de4ddadd2b4ca25d8d5594a9a	MINU	0.00
0x8174b243559bb4a2742b6c9b4c4f2070fffcc467	THEOS	0.00
0x9cb74c8032b007466865f060ad2c46145d45553d	IDEX	0.05
0xd67272b68148e0cd5944d07cc28e5c6e3e352c04	SLP	0.20
0x35c2b0c00a14bb2de4561c4014a10c67dc41a0b2	Beli	0.00
0x9638cd5feaca0834af9c5158b93b12aaf737de42	REEF	0.00
0xffa8b262537e94e58d83197eb4bd8069f266ce3e	7319	0.00
0x31a9a2de2380ad19ee1d545500c8851fc14dc3c8	JEJ	0.00
0x60d55f02a771d515e077c9c2403a1ef324885cec	amUSDT	0.99
0x5fbc60ace9f8989196a0928f3f0f699aaf59099e	GRA	0.00
0x06e52db46f1b1bb3c3e0db3d9686c38f8dfc5db8	TAIL	0.00
0x9bbcda2606e616659b118399a2823e8a392f55da	GIVE	0.00
0x78a22c2aea6721f503e97d9b5542cf89687c7900	JUNGLE	0.00
0xcfe2cf35d2bdde84967e67d00ad74237e234ce59	PUP	0.27
0x89d05a3307a122687d3f8d497729782408493453	Rock	0.00
0xa2623c3938cf45c76aaa9678bfdeac0991ca778b	ETH2AI	0.00
0x1c954e8fe737f99f68fa1ccda3e51ebdb291948c	KNC	0.63
0x840195888db4d6a99ed9f73fcd3b225bb3cb1a79	SX	0.15
0xfa16d04db2b35f3dacb3713ecbf6c83d57a52341	wZeny	0.00
0x8da5e83dfb88719b389c4fdd75352c4ceb685ca8	♥♥♥	0.00
0x0802d874ae67c7e2edd17da716d4c5495be8e53a	FBR	0.82
0x4eb8dc0f7a0575a17f88388c3b5debd04ecd0af2	DG	0.00
0xb4f1c37c8dd9f28d4a75d3d349e97104aff2da4b	dm	0.00
0x613a489785c95afeb3b404cc41565ccff107b6e0	RADIO	0.00
0xb2e9420ef61a51ed1a9ecef8a84a98d73ee0d339	dm	0.00
0xd05ab24d49b3463a4401cd6b81ce02f4246202a6	axM	0.00
0xa967625eb982573d1ee72e5ce47b017520e16291	SGO	2.91
0x496e02917bbaba1a5c2122cd4d2d91a111a4505a	FLD	0.01
0xd6f00c26f81f7b9c79206b60767177ff185d6e23	PHPX2	0.02
0xa75d50be7462ce4fe473bb218d051ba9bfc15f0c	SKRLA	0.00
0x541f3ded0b7b6dcd5ac1f44ad2f2fd99ba8e667d	PIZZA	0.00
0x60a9dd64d1dceec7469f9b9cfb9fdc58f84cfbc6	MNV	0.00
0xcf9a0988f9ae24a0248c862a2d31418d9256be0f	TTG	1.14
0x632527567de4977a4c5bf8c20f85f9064285d700	MTA	0.00
0xdc6da1a1251608fc6b82fd66c89d9dfa3c3d09b5	EAT	0.00
0xb0d11cbf626d6a97a1a4e54000e6daa2214128b5	REMN	0.00
0x8ec8d3e3dc0475ce160fe0ac9b15b0ceb96c9209	PLSW	0.00
0x26dbc587f789d5511f9359ea47fafb40f06b96b4	EVST	0.00
0x080063b28e79c7d130e9bb55f5f93134354c4d62	testAMGC	0.00
0x926343fdfb1e4ea14db6087889480f4ffd6ae240	VTID	0.00
0xdbf31df14b66535af65aac99c32e9ea844e14501	renBTC	17448.58
0x19a935cbaaa4099072479d521962588d7857d717	LitCoin	0.00
0xcdc2b9105c80f737f4faee7d3c86a9e18f3c0667	BUYSAFU	0.00
0x5755fd34e5b6d60e535278136c37a9c067051aa7	Babyjesus	0.00
0x0c51f415cf478f8d08c246a6c6ee180c5dc3a012	HOT	0.00
0xe3f415e7d9ae12a691d02d0c21ef5c56592cead7	KTA	0.00
0x197cfa65a1ebd6965ea7cd1223b984a90d22f3a9	POMB	0.00
0x371b97c779e8c5197426215225de0eeac7dd13af	SEED	0.00
0xf480f38c366daac4305dc484b2ad7a496ff00cea	GTON	0.76
0x228b5c21ac00155cf62c57bcc704c0da8187950b	NXD	0.00
0x46d3ec8ce3ec767414f16fe12176de23e3e5b46a	SXC	0.00
0xb2f423fffb45c1560d44c77726c9bace23d7bc5e	RADIO	0.00
0xb1289f48e8d8ad1532e83a8961f6e8b5a134661d	SIRIUS	0.00
0x8f18dc399594b451eda8c5da02d0563c0b2d0f16	WOLF	0.00
0xcd9c7397b0ef2e9b2a9440d61b0e1e3351a38a28	XLT	0.00
0xe58e8391ba17731c5671f9c6e00e420608dca10e	GNFT	2.77
0x18e7bdb379928a651f093ef1bc328889b33a560c	wRNBW	0.00
0xc104e54803aba12f7a171a49ddc333da39f47193	wXRNBW	0.00
0x63dcf0f818d0969ae28ebf4e4aff70326541f47f	CMVE	1.55
0x5617604ba0a30e0ff1d2163ab94e50d8b6d0b0df	AX	0.00
0xfed16c746cb5bfed009730f9e3e6a673006105c7	DRC	0.00
0x259c7270305cbf2099463be6b2f951709f5c1f53	REV	0.65
0x555fb66071288b01cefb1226831957716b95f02a	BLAQCOIN	0.00
0x127b511f1e9e3595ff555a9356908d93268591a0		0.00
0x0e541510921f63c05abfc12331ac43e58fc8b1d3	GGGG	0.32
0x76e63a3e7ba1e2e61d3da86a87479f983de89a7e	OMEN	0.00
0xc3fdbadc7c795ef1d6ba111e06ff8f16a20ea539	ADDY	0.19
0x502a52617983a3d4a170a315dbdaa5764b041c5c	GTST	0.00
0x36a7d5626737391d3b858169ede5a4963a6e316e	RUBS	122.40
0x7555e6b6f5fe34bb7ccdc8db123dd97a69a9a43b	DG	0.00
0xb0b20e10f25c52b5c85295f425d56efcc761f0d9	dm	0.00
0x9c76bc5a7e90248e387c6065638bb3033806f3f0	MONSTER	0.00
0x86139f0245d993ed3fc1f7824e261656ad231c29	LIQUIDGM	0.00
0x959cfde6c6a3b815a0bfd039c6b34e362517b5f9	GUFORT	120.38
0xfd355025149823b86feee6f2f910eca690cfb1cd	CBT	0.01
0xd664b8d8624750a4f945fe9efb1438e9e021cd56	KIWI	340.70
0x1197ae7f43695be80127365b494e8bf850f4752a	pBOT-f	0.00
0x8505b9d2254a7ae468c0e9dd10ccea3a837aef5c	COMP	39.18
0xb5846453b67d0b4b4ce655930cf6e4129f4416d7	SLP	1623448702766.87
0x1faf10ecec8f59aa224bc2790507d03d8f037c16	DG	0.00
0x8dcd2fe229974546e83e25d23bd690e6ba61befe	dm	0.00
0xea80aa3fcec2f72c46a96c76e0d9970b71d6d9f4	POLYFARM	28015433168618.24
0x692597b009d13c4049a947cab2239b7d6517875f	UST	0.02
0x613d5d57ce31a8eb3d9ab9750f79df3b57cc9f56	LONG	0.00
0xe4210a7dc4fa0d4eab97dee21abff177625a3b79	MEVGoo	0.57
0xac8e5683fe3b0ff07f1c5a0c91adfe83aef0331e	TEST	0.01
0x0cae44bfb0828b0b11db587d1e1859206b4ed403	FRO	0.00
0x1b815d120b3ef02039ee11dc2d33de7aa4a8c603	WOO	0.13
0x474ba20088174612427cf8440ac5712e98652ad2	MINTY	0.01
0xe6fc6c7cb6d2c31b359a49a33ef08ab87f4de7ce	IGG	0.00
0x25788a1a171ec66da6502f9975a15b609ff54cf6	POOL	0.70
0x0123dd44eaab58eb368a2a6183d1623d29204a93	NUGZ	0.00
0x962573f0a06f687a8cc43f4154e17acea5eaaeda	WZENNY	0.00
0xc0a003db55d0888d7e0ecc189196d0e369a838d9	GZL	0.00
0x8eb4dbf3e9af5c9660bef7866aec325dcba1d261	HDS	4.84
0xf796969fa47fb0748c80b8b153cbb895e88cbd54	OCAVU	0.00
0x172370d5cd63279efa6d502dab29171933a610af	CRV	0.66
0xc34f24917c3bfd94b87832b8ee8bcd5f5528bbe8	PTN	0.11
0x3924da4fb1070612433f89b459b60e6f49b6bea6	LPD	0.21
0x4fcd480262973a5a0521f1e9febc9df86c04e67f	AT	0.00
0x202655af326de310491cb54f120e02ee0da92b55	CRETA	16.65
0xb4eef1853f04aeef75f5c476dd27170af2f8c124	RAD	0.00
0x7a9568ae827cd28bf8365fd51baa2dbcd7d3f465	GAS	0.00
0x2cf15c001a2a5da76bf213d17763e5c856ae3632	TAR	0.13
0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4	MANA	0.40
0xf62e61bad5eb0adbde048caf5036a82fdca6b331	wRUNES	0.00
0xf5ea626334037a2cf0155d49ea6462fddc6eff19	SPADE	0.02
0x7fc850ae958037504876ebf7b9b8eec1510eb5eb	LOND	1.05
0x1f42ec453e7642d55b22e7aaeff22401856a0937	CUMCOIN	0.00
0x6002410dda2fb88b4d0dc3c1d562f7761191ea80	WORK	0.01
0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f	MUST	9.43
0x9e01e0a928588ae6e669b8d1f0f1fa4ab976f617	SHO	0.00
0x3962f4a0a0051dcce0be73a7e09cef5756736712	LPT	0.23
0x22bce38c62fe4d58139dbaf04d1bea158cb16982	Bridge-LP	0.00
0x0d0b8488222f7f83b23e365320a4021b12ead608	NXTT	0.00
0x6ec0f0bc1c34e9cbe8ec58e2769c5213dd70bc60	R91	0.00
0x2c89bbc92bd86f8075d1decc58c7f4e0107f286b	AVAX	13.18
0xb8a9c3cbc8aebbc0130f1b38a694d8d73b50185a	MST	0.00
0x84b71eb498d227a5db2461e8ccc482c14af37942	SOLR	0.35
0x917c5e8ce2a92794d0d57c80bb4ceea9da5bdb8d	EWBTC	0.00
0xc30bf33e262e5590aaa616234c94abae686e40ed	MINO	0.00
0xc5e34052df9118334c24163763b52d7fc2944ad2	HEWO	0.00
0xfb6c595d1d98b19cefe309cd0a8688fdc456e07c	BAD	0.50
0xb5d762ed1365e471a3e618bf4707c501954d6ad6	USV	19.61
0x0f38db64e04bcd5373dcdf941fd909d8436f4fdb	TNG	0.05
0xf0059cc2b3e980065a906940fbce5f9db7ae40a7	ULT	0.33
0x01fa5b3a5d77bcf705dd505bbcbb34bce310e7fe	AXI	0.01
0x1a3acf6d19267e2d3e7f898f42803e90c9219062	FXS	6.00
0x9f8d1c9c9bd9dc1dbb6a8d863211f001f03ea4ba	P2	0.00
0x9a05d1ff699ea187dc8523e333ed63503f0d82db	BABYQUICK	0.00
0x1e7c54f618a6260fb2eb9cf4be995b062a87e2b4	str	1.84
0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f	WSPP	0.00
0x23d29d30e35c5e8d321e1dc9a8a61bfd846d4c5c	HEX	0.03
0x21d57a3e54f12e26ba0af0b9af394537af8b04c7	MiniDoge	0.00
0xd422089785ada2762343b209b43bc48dd7ad4ae9	CZR	0.00
0x263026e7e53dbfdce5ae55ade22493f828922965	RIC	0.01
0x100a947f51fa3f1dcdf97f3ae507a72603cae63c	HAIR	0.00
0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590	STG	0.41
0x95ab7fa3ea50f153170ef355e8aa5725154aedbc	DUNE	0.00
0x6dd38af007dad274f73096fb17f169d125201e80	Test USDC	0.00
0x76b1aeee334046f810bd75989ba5a5d332fd1a89	Test GET	0.00
0xe840b73e5287865eec17d250bfb1536704b43b21	mStable USD (Polygon PoS)	7347.95
0xfcb5df42e06a39e233dc707bb3a80311efd11576	METH	51.22
0xefe243f48148f948212061e6c819e83ba4ef7a7d	PEBO	0.00
0x5173f0054981146d0f831a373e2f2989c5d327ac	DG	0.00
0x656a94de9470dcddf6787d438218134a4709e9bd	dm	0.00
0xe360c5cb444fe195c80d938a7791635e260a4bd5	XZA	0.01
0x512bc507129e74a8bf653ea60774fa4bf3c1e480	LOCO	1.03
0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32	TEL	0.00
0xc115683555e65dfe26783c640115b3cf999c3dcd	Qui	0.00
0xcb8a3d96742bcf257cc3e7ff3c21ae2b2e37a160	YIELD	0.01
0x13436a3c5c2574c8145222260b0ed4c2da31f760	TRZ	0.01
0x2628568509e87c4429fbb5c664ed11391be1bd29	renDGB	0.01
0xc79358de3868a7c751f52cfeecd650595aee8b18	USDO	0.76
0x348e62131fce2f4e0d5ead3fe1719bc039b380a9	PYR	0.01
0x4eac4c4e9050464067d673102f8e24b2fcceb350	ibBTC	16979.77
0xf508a6568a030973b83d8924ef347cef3b1538d2	BAD	0.63
0x1796ae0b0fa4862485106a0de9b654efe301d0b2	PMON	0.63
0x3f374ed3c8e61a0d250f275609be2219005c021e	ARCADIUM	0.00
0x1783362a37f5205aa63fc1d327543e2be9649561	gravel block	0.00
0xc10980e73aba3f64bfc2d726a6f910a826aaf618	dirt block	0.00
0xa7a1d7715520fd99cb3a28d720be5e0e34c0aa48	JEJ	0.00
0x13ae42dfb31caa237747bd948575b35ec326e819	VPM	0.00
0xe4e2fb33e95f2b61639c8d8e3c9cae452d606a9a	BOSS	0.00
0xd6007220be73cdbca36e5fd7fbb0e80241dbea2e	v10-PRE-SPORE	0.00
0x3e121107f6f22da4911079845a470757af4e1a1b	FXS	5.79
0xf20e050a880d39eda85e26469553a4591c0de4b5	YTD	0.00
0x70be836e07138cb468f67547d978c954c5aace61	MaticShitzu	0.00
0x663bd2f6ba806378640784df2dbf109d775817cf	ETRN	212.39
0x4257c2aeef8e755d45abb0b6d1bde56c20d5b313	LEGO	0.00
0xb8dd82e944354b7bf9e9e0744ba5ff786581d372	CID	0.00
0x2d3bfb602dc06f201564e063450a2752a837c1a6	MBSTR	8.26
0x9ded3117008251f66714743df461b24a6c30acae	PPP	0.00
0x0853ffefe6b939371fcb624ace9976a7c93f5028	wee	0.00
0x940bdcb16629dbcc2387bf8eda540652fbe42cde	YQTEST3	0.00
0x1c8dd8d22c5417b3fe8033c8e73690956a2cbfe1	GIGAHOGE	50309.65
0x025087b4dc77e0f976b6941329a7e83f62406709	BUY	0.00
0x08f5d1b426fc0810a4e9496c4f7f60abddd19a79	SELL	0.00
0xd637cbbd0dac848f281f159f704bf43e338be2b8	RADIO	2.57
0xeb94a5e2c643403e29fa1d7197e7e0708b09ad84	ONX	0.06
0x4c4bf319237d98a30a929a96112effa8da3510eb	WEXpoly	0.00
0xdab529f40e671a1d4bf91361c21bf9f0c9712ab7	BUSD	0.99
0xc5b57e9a1e7914fda753a88f24e5703e617ee50c	POP	0.26
0x31bbf2afee1f8d1e3c2e0d9c20ed20e10ec8001c	HBG	0.05
0x2148045bf22725533396e8ebc986c70b3c16f3be	ERCCRO	0.00
0xf988cd0df5a64a7378d9f935fce15a4cdac9d1b0	10SHARE	0.00
0x29522c65bca0f1cc1bb2c912ca47b1ae3de8f40f	egos	0.00
0x47a35180688654ace98717a33dbcc8ca9b736eda	WZO	0.07
0x5ed1d4d5a6be574cef49bca359b881638b4a257d	KONG	0.00
0x9c2c5dae9e07b020a4bb45f693a725aed14a0669	GNT	27.83
0x6ae7dfc73e0dde2aa99ac063dcf7e8a63265108c	JPYC	0.01
0x13748d548d95d78a3c83fe3f32604b4796cffa23	KOGECOIN	0.00
0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4	ROUTE (PoS)	2.22
0x7d795bcb8bf5c339b5383023d11f59c13070c311	v5-PRE-SPORE	0.00
0x596ebe76e2db4470966ea395b0d063ac6197a8c5	JRT	0.01
0x82bd579e3680d10d169c802ae4e2d7b4d95b0284	ALVS	0.01
0x54cfe73f2c7d0c4b62ab869b473f5512dc0944d2	BZRX	0.27
0xd5d84e75f48e75f01fb2eb6dfd8ea148ee3d0feb	PGOV	0.00
0x3801c3b3b5c98f88a9c9005966aa96aa440b9afc	GLTR	0.00
0x0b048d6e01a6b9002c291060bf2179938fd8264c	ALPHA	0.57
0xb5106a3277718ecad2f20ab6b86ce0fee7a21f09	pBREW	0.00
0x930b9bdb846a8538014327368b7324fa2cc82418	MoTo	0.00
0xc4acd115f1ceebd4a88273423d6cf77c4a1c7559	AD2	0.00
0x1f02fd6090d3975290bc3fb90ec8f68d57520568	POLYAPE	0.00
0xc004e2318722ea2b15499d6375905d75ee5390b8	KOM	0.00
0x7a6da55fa0620ecb3b5df20f4b73d1526bcdcdf8	PRF	0.00
0xe479fff28859f88f8361864675d72e1bb775bdc2	BARZ	0.00
0x053955f259f37e805f4eb31802deae29f4bc3f63	APPRN	0.00
0x122a972ee66d139c5074e0c410defe2c05f300da	EAUSD	12.10
0xdce1f3b11299084062f5d2933f6ea8559bc985a2	CATDOG	0.00
0x93810fe228fa8c69b08c2d8df3ec05357c00c625	ARABELLA	0.01
0xb6d721d80446b9884ff8a6082145d6411b657559	QI	0.43
0x4c392822d4be8494b798cea17b43d48b2308109c	Polly	0.00
0xd3f07ea86ddf7baebefd49731d7bbd207fedc53b	nDEFI	3.39
0xc6a6c7269ed3c875303cd339b040d61355d1084f	BFT	0.00
0xcbcf80c70f86db75a02daf0f88467f8c378e7d79	APEX	0.00
0x5af71a7e73658e6e2df125b3fba1ce4e2bf70ef0	REGGAE	0.00
0xb4dd79877d63f701132907a7515086d72ec25720	GUMMY	1.00
0x70d8f92abf2a47432224836d69a500aa3de0f007	REL	0.01
0xe7a24ef0c5e95ffb0f6684b813a78f2a3ad7d171	am3CRV	1.16
0xf5f2997f39a85f69a0d0abfc27adff6466b782dc	EETH	3060.03
0x01216acb28a78bd2d79b14648ae06c4c32a2b6b7	pgUSD	0.00
0x47bfcc0eeb3de268f631934dad9f561a96ba6bb5	PGUSDT	0.00
0x7ef750829137926675cd8d568d4988e0fa29ddb6	TYFU	0.57
0x9c49ba0212bb5db371e66b59d1565b7c06e4894e	CC10	0.00
0xfe68e9efea5f275c9fdf36a1b19c7a3c20dcb48e	NIOXV2	0.00
0x5bd9c2eb03a2a96796d03a98aa65fb470d64fc8f	PTT	0.00
0x05c8d88ce808b9843b680a847fe2a0b41e235252	ELIRA	0.00
0x335882721129ddd058d5d1733691c6757eb83709	YPA	447.21
0x0380487100985096a3de9f338140c6cc041ff05e	INU	0.00
0xd7a298827bd8ecb3e3adb88abf093ac982b7c368	WFC	0.00
0x6afb8e97e9628fa433bea4e465af2358b5a0c160	🍀🐲🍀	0.00
0x9853bebece8cfe7063b4557b31dc4aa7dad670c5	MINO	0.00
0xe689f912adf91271e2608cffcd5342517304798a	EDAI	0.00
0x8e684871c5997ed63bf84dc0dfab1aa031ec7493	PMT	0.00
0x3b5f1e212de0036f943188a1721d43ba194a12ba	🏳️‍🌈	1000.00
0x969b2013f1db0f719ba89b42a93f3a2acf3d0815	MINT	0.12
0x7a20af0af69d6367ef02ab9cc4a93226e1c34c63	dm	0.00
0x8d1b0e4ea19b1113d436960ce8d9b51ee4d4f375	axM	0.00
0xdc78c06fa5bb24a01db85868b44f2ed92edd8d75	SLP	101.74
0xeb45921fedadf41df0bfcf5c33453acedda32441	pZUG	0.02
0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6	WBTC	17108.72
0xd9a2c5c0fb2f138c2b96582d29a648df70f80465	PCAKE	5893853.16
0xf8ada1df3794178c43e13a9c628950af5172f98b	wZeny	0.00
0x3cef98bb43d732e2f285ee605a8158cde967d219	BAT	0.24
0x8096ac61db23291252574d49f036f0f9ed8ab390	crvUSDBTCETH	1486.12
0x0a02d33031917d836bd7af02f9f7f6c74d67805f	PKLAY	0.25
0x66d7fdcc7403f18cae9b0e2e8385649d2acbc12a	ETH2x-FLI	10.34
0xe21fc865c08342cfa9f52fb5c162114a61467365	dmoo	0.00
0x2c9870fa099ae4206b472575b06033e00957ba9d	dm	0.00
0xcd1b5a07e53b7a5c9c08015270190469ca75c6b7	DG	0.00
0xfab4877eb74526109f9e84614057abe2888f99f8	TAPS	1.03
0xda777c5044e2c43fac9aa4f1c6e9d578f7d7e514	ITACHI UCHIHA	0.11
0xbd108681bd793c691b30c2981ffd5afdb309eb28	CONS	0.00
0xcb8bcdb991b45bf5d78000a0b5c0a6686ce43790	WEIRD	0.01
0x852555976ff18c2a888bd27ff311c9ec904de9c3	USDP	0.00
0x00aac621b719ffc3480059dbb6a1ce0f3dfe5514	chow	0.00
0x6be1deba9b5ccc38ea43ad36d6d4af2392402533	cwe	0.00
0x91ee7d76599fdc8da86fd291423139bf5d679cf0	LMOOSE	0.00
0xc168e40227e4ebd8c1cae80f7a55a4f0e6d66c97	DFYN	0.02
0xfbdd194376de19a88118e84e279b977f165d01b8	BIFI	363.40
0x652586a1306f4f946f940b762c0aea30917c0560	HARI	0.00
0xcbf4ab00b6aa19b4d5d29c7c3508b393a1c01fe3	MegaDoge	0.00
0x8f69d7a364e6616d55f1e0bf4fd5e7d868515a32	HUHU	0.96
0x8929d3fea77398f64448c85015633c2d6472fb29	SLP	3.25
0x17d342b29f054030a455b4191f977c3b0aa62fd9	KNG	4.23
0x4a48af25893d919ce24442933ad5b1053506dbe8	BTC	0.11
0xccae792551205b18adbe3b3eba01a2878bfa6998	TENTA	0.00
0x69fa0458afc20a1407b71f846b37e75fc0bf9c4a	Nonari	0.00
0x6a3aca82e78f20b11aa55a706c0266bfc5f7ff35	BCT	11.56
0x832e8b330d8f0bcaf184e9eeb32b445e1b5d74d2	QPQ	0.00
0xf629712180bef6f4c569b704e03d0acbe276eb6d	WSTA	0.01
0x7e20ca9fb896a9d30699abe27a24a2ec3eda2bcf	ICE	0.01
0x0266cf816e214a5bb0b95e97b8ee917376b314e6	axM	0.00
0x34ee768f554d4d3249c81b42f6219f80d86380eb	dm	0.00
0x85955046df4668e1dd369d2de9f3aeb98dd2a369	DPI	70.39
0x8df3aad3a84da6b69a4da8aec3ea40d9091b2ac4	amWMATIC	0.88
0x7cc15fef543f205bf21018f038f591c6bada941c	POLYCUB	0.02
0xf78e36727a994c5bdf267367cbf8c19a5d721253	BSD	0.01
0xa772b9ac43e7a165cac5582b27376020263189eb	USDT	1.00
0xda8f20bf431d04a3661250f922d75e2bbe0b001c	Apple	0.00
0xea69a42fb203b5a501a072d3a33278c8d1c0cbdb	ZETC	0.00
0xac929757f5738316431b91b4557ad8c77fbcde02	Nos	0.00
0x472db1061b5c78014dcdf744648494dca8197da7	LGBBT	0.00
0x7b4c66b45a4ddfe321da8e5f6a0daed4269af97c	WMLN	10.00
0x61054426e16883aa7a00da604e7561e7521d1b96	USV	0.94
0x02180d251eee44f9d9182c7308f9774f61ed172c	SKY	0.00
0x530361e8fb0b44e924e6bd268aa949c050ccc6ae	SPC	148011600.80
0x8f9e8e833a69aa467e42c46cca640da84dd4585f	CHAMP	0.01
0x28b29add8cf65f03149e39bfb8d499da987cd488	SMT	0.00
0x282d02d155657c95ec88aad5a1d4413e646563cf	PolySave	0.00
0x0effcec1ce49bc589142fd28a2cc30796b685dd9	RIBI	9.80
0x9d47b3faa5ff227d2bd404f572ef0ab0c8409161	VALX	0.00
